Device: Gyroscope
===============================
  Time  Rotation   Tilt   D-RPM
------- -------- ------- ------
  0.00,    1.2,   -7.63, 300.3
  0.02,    2.4,   -7.75, 300.3
  0.04,    3.6,   -7.75, 300.3
  0.06,    4.8,   -7.38, 300.3
  0.08,    5.9,   -7.50, 300.3
  0.10,    7.0,   -7.25, 300.3
  0.12,    8.0,   -7.25, 300.3
  0.14,    9.2,   -7.38, 300.3
  0.16,   10.3,   -7.38, 300.3
  0.18,   11.4,   -7.00, 300.3
  0.20,   12.4,   -7.13, 300.3
  0.22,   13.6,   -7.25, 300.3
  0.24,   14.7,   -7.13, 300.3
  0.26,   15.6,   -6.75, 300.3
  0.28,   16.8,   -6.63, 300.3
  0.30,   17.8,   -6.50, 300.3
  0.32,   18.8,   -6.50, 300.3
  0.34,   19.6,   -6.38, 300.3
  0.36,   20.8,   -6.38, 300.3
  0.38,   21.6,   -6.38, 300.3
  0.40,   22.7,   -6.50, 300.3
  0.42,   23.6,   -6.63, 300.3
  0.44,   24.7,   -6.38, 300.3
  0.46,   25.6,   -6.13, 300.3
  0.48,   26.7,   -6.00, 300.3
  0.50,   27.6,   -6.13, 300.3
  0.52,   28.4,   -6.13, 300.3
  0.54,   29.4,   -6.00, 300.3
  0.56,   30.4,   -6.13, 300.3
  0.58,   31.2,   -6.25, 300.3
  0.60,   32.3,   -6.50, 300.3
  0.62,   33.2,   -6.50, 300.3
  0.64,   34.2,   -6.38, 300.3
  0.66,   35.2,   -6.50, 300.3
  0.68,   36.1,   -6.38, 300.3
  0.70,   37.2,   -6.50, 300.3
  0.72,   38.0,   -6.38, 300.3
  0.74,   39.1,   -6.75, 300.3
  0.76,   40.0,   -6.88, 300.3
  0.78,   41.1,   -6.88, 300.3
  0.80,   42.0,   -7.25, 300.3
  0.82,   43.2,   -7.25, 300.3
  0.84,   44.3,   -7.25, 300.3
  0.86,   45.2,   -7.50, 300.3
  0.88,   46.4,   -7.25, 300.3
  0.90,   47.5,   -7.50, 300.3
  0.92,   48.4,   -7.38, 300.3
  0.94,   49.6,   -7.63, 300.3
  0.96,   50.7,   -7.75, 300.3
  0.98,   51.8,   -7.75, 300.3
  1.00,   52.8,   -8.13, 300.3
  1.02,   54.0,   -7.88, 300.3
  1.04,   55.2,   -8.25, 300.3
  1.06,   56.4,   -8.00, 300.3
  1.08,   57.6,   -8.13, 300.3
  1.10,   58.8,   -8.13, 300.3
  1.12,   59.9,   -8.00, 300.3
  1.14,   61.0,   -8.13, 300.3
  1.16,   62.0,   -8.00, 300.3
  1.18,   63.2,   -8.13, 300.3
  1.20,   64.4,   -8.00, 300.3
  1.22,   65.6,   -8.00, 300.3
  1.24,   66.8,   -8.13, 300.3
  1.26,   68.0,   -7.75, 300.3
  1.28,   69.1,   -7.88, 300.3
  1.30,   70.2,   -7.88, 300.3
  1.32,   71.2,   -7.63, 300.3
  1.34,   72.4,   -7.75, 300.3
  1.36,   73.5,   -7.63, 300.3
  1.38,   74.4,   -7.50, 300.3
  1.40,   75.6,   -7.25, 300.3
  1.42,   76.7,   -7.38, 300.3
  1.44,   77.7,   -7.38, 300.3
  1.46,   78.8,   -7.13, 300.3
  1.48,   79.8,   -7.00, 300.3
  1.50,   80.8,   -7.00, 300.3
  1.52,   81.9,   -7.00, 300.3
  1.54,   82.8,   -7.00, 300.3
  1.56,   83.8,   -6.75, 300.3
  1.58,   84.8,   -6.63, 300.3
  1.60,   85.7,   -6.63, 300.3
  1.62,   86.8,   -6.75, 300.3
  1.64,   87.6,   -6.75, 300.3
  1.66,   88.8,   -6.63, 300.3
  1.68,   89.6,   -6.50, 300.3
